XYDATA,PA,PLC,PC,PE,PET,PP,PS,PVC,Type A  BoxCD02 (PE),Type B  BoxAB10 (PE),Type C  BoxBC07 (PE),Type D BoxBA09 (PE),Type Z Box A B01 (un),Type B Box A B08 (PP),Type B Box A D04 (PP),Type A Box A D08 (PP),Type C Box B G06 (PS),"(1,1)"
1938.4196,1711.05,509.348,536.719,499.548,834.923,504.759,574.791,527.071,596.427,1051.63,519.117,531.875,813.486,2773.5,805.387,835.087,613.959,0.800626121
1939.4196,1708.26,507.719,536.317,500.133,836.37,504.78,573.723,527.471,596.89,1050.65,519.659,531.154,813.883,2769.58,805.169,833.661,613.252,1.146079334
1940.4196,1706.41,506.337,536.183,500.439,837.195,504.574,573.301,527.454,597.415,1050.72,519.546,530.687,813.72,2766.76,804.131,832.879,612.17,0.432385547
1941.4196,1706.03,506.443,536.536,500.047,836.053,504.195,574.312,526.61,597.549,1052.18,518.812,531.144,812.251,2766.33,802.295,833.899,611.24,0.796201297
1942.4196,1706.53,507.435,537.129,499.273,834.507,503.839,575.892,525.437,597.501,1053.47,518.035,531.761,810.755,2765.77,801.039,835.258,610.814,2.358430863
1943.4196,1707.07,508.236,537.597,498.625,834.797,503.735,576.77,524.658,597.571,1052.78,517.862,531.545,810.962,2762,801.894,835.065,610.824,0.602965179
1944.4196,1707.46,508.463,537.757,498.399,836.702,503.913,576.684,524.497,597.801,1050.67,518.188,530.723,812.606,2756.53,804.336,833.579,611.131,0.765952515
1945.4196,1708.12,508.349,537.581,498.699,837.831,504.233,576.26,524.734,598.075,1049.42,518.37,530.403,813.657,2754.19,806.346,832.62,611.516,0.207903486
1946.4196,1709.23,508.115,537.106,499.437,836.768,504.521,575.971,525.127,598.273,1050.18,518.113,531.049,812.96,2757.07,806.838,833.132,611.729,0.625052865
1947.4196,1710.37,507.91,536.526,500.02,834.909,504.524,575.794,525.413,598.272,1051.5,517.915,531.671,811.879,2761.14,806.823,834.063,611.72,1.467939134
1948.4196,1711.09,507.847,536.053,499.845,833.977,504.032,575.64,525.378,597.997,1051.87,518.286,531.295,811.971,2762.28,807.424,834.277,611.742,1.010349538
1949.4196,1711.53,507.877,535.83,499.054,834.313,503.365,575.604,525.316,597.685,1051.54,519.001,530.551,812.642,2761.72,808.49,833.971,612.015,0.042511522
1950.4196,1712.19,507.855,535.956,498.201,835.482,503.133,575.878,525.8,597.68,1051.54,519.515,530.769,812.115,2763.06,809.297,833.944,612.491,0.609887216
1951.4196,1713.34,507.764,536.338,497.727,836.782,503.476,576.469,526.867,598.096,1052.26,519.572,532.096,810.266,2766.88,809.508,834.539,613.04,-0.12756793
1952.4196,1714.88,507.794,536.566,497.877,837.075,503.754,577.074,527.659,598.783,1053.16,519.323,533.056,809.737,2769.6,809.322,835.469,613.471,0.061237169
1953.4196,1716.54,508.078,536.329,498.76,835.586,503.431,577.402,527.458,599.514,1053.66,518.905,532.506,812.593,2768.39,808.957,836.362,613.545,1.35497851
1954.4196,1717.31,508.333,536.057,499.851,833.746,502.969,577.387,526.785,599.835,1053.21,518.261,531.278,816.322,2764.96,808.545,836.656,613.161,2.138979761
1955.4196,1715.99,508.15,536.397,500.427,833.657,503.133,577.048,526.553,599.292,1051.34,517.306,530.688,816.99,2762.16,808.201,835.804,612.629,2.732055811
1956.4196,1713.4,507.598,537.24,500.369,835.438,503.893,576.501,526.922,598.089,1049.01,516.422,531.047,814.225,2761.1,808.209,834.35,612.306,1.450599944
1957.4196,1712.42,507.243,537.686,500.181,837.14,504.382,575.966,527.259,596.896,1048.34,516.391,531.801,811.363,2761.35,808.993,833.779,612.291,-0.612997613
1958.4196,1714.77,507.421,537.177,500.225,837.344,504.032,575.677,527.133,596.25,1050.33,517.503,532.439,810.864,2762.49,810.559,834.768,612.531,1.23528017
1959.4196,1717.95,507.65,536.369,500.32,836.641,503.358,575.893,526.857,596.375,1052.96,518.744,532.626,811.818,2764.19,811.817,835.819,612.878,1.026941448
1960.4196,1718.9,507.353,536.092,500.193,835.997,503.046,576.817,526.859,597.348,1053.97,519.026,532.131,812.727,2766.13,811.659,835.328,613.013,0.328260492
1961.4196,1717.52,506.776,536.366,499.793,836.018,503.212,577.936,527.105,598.457,1053.4,518.51,531.381,813.137,2767.89,810.409,833.86,612.701,2.220252493
1962.4196,1715.63,506.691,536.683,499.218,837.07,503.609,578.274,527.264,598.674,1052.48,518.009,531.149,813.27,2769.03,809.146,833.123,612.249,-0.571324367
1963.4196,1714.51,507.381,536.818,498.683,838.852,504.008,577.535,527.133,597.89,1051.85,517.904,531.639,813.28,2769.23,808.487,833.794,612.143,-0.122283288
1964.4196,1714.37,508.17,537.105,498.625,839.79,504.24,576.74,526.761,597.189,1051.14,517.884,532.167,813.157,2768.42,808.311,834.923,612.485,2.061095602
1965.4196,1715.2,508.39,537.834,499.36,838.528,504.188,576.843,526.241,597.406,1050.07,517.672,532.115,812.901,2766.62,808.45,835.568,612.969,0.265073679
1966.4196,1716.33,508.113,538.633,500.275,836.015,504.053,577.409,525.749,598.052,1049.3,517.478,531.612,812.666,2764.14,808.818,835.547,613.314,1.725643585
1967.4196,1716.86,507.696,538.883,500.416,834.072,504.149,577.484,525.487,598.341,1049.72,517.647,531.014,812.656,2761.42,809.364,834.929,613.376,1.695453411
1968.4196,1716.94,507.338,538.455,499.698,833.524,504.417,576.942,525.535,598.121,1051.21,518.078,530.56,812.656,2759.17,810.205,834.043,613.059,-0.417292527
1969.4196,1717.94,507.055,537.792,499.053,834.029,504.363,576.628,525.825,597.751,1052.61,518.238,530.371,811.959,2758.39,811.625,833.472,612.508,1.17718593
1970.4196,1720.41,506.858,537.309,499.173,835.162,503.705,577.135,526.284,597.57,1053.11,517.86,530.484,810.321,2759.64,813.602,833.659,612.024,1.380681398
1971.4196,1721.7,506.792,537.182,499.664,836.452,503.033,577.955,526.842,597.848,1052.97,517.5,530.701,809.28,2762.15,815.198,834.628,611.823,0.785800066
1972.4196,1718.75,506.902,537.505,499.919,837.42,503.071,578.37,527.421,598.756,1052.63,517.78,530.801,810.578,2764.92,815.435,836.244,611.951,0.978105408
1973.4196,1713.22,507.096,538.009,499.797,837.699,503.715,578.24,527.799,599.765,1052.28,518.492,530.778,813.309,2766.76,814.624,837.509,612.39,0.488507469
1974.4196,1710.16,507.191,538.166,499.488,836.997,504.266,577.84,527.659,600.022,1051.98,518.942,530.747,814.668,2766.41,813.824,836.934,612.837,0.201192412
1975.4196,1711.92,507.128,537.792,499.175,835.442,504.357,577.444,526.928,599.294,1051.73,518.819,530.789,813.307,2763.44,813.521,834.359,612.895,-0.020715979
1976.4196,1714.95,507.106,537.446,499.004,834.031,504.351,577.294,526.068,598.221,1051.47,518.471,530.918,811.03,2758.86,813.189,831.909,612.617,1.558260365
1977.4196,1715.7,507.305,537.66,499.081,833.725,504.611,577.58,525.555,597.376,1051.13,518.263,531.101,809.778,2754.04,812.402,831.508,612.573,-0.154168178
1978.4196,1715.5,507.518,538.126,499.237,834.465,504.873,578.128,525.534,596.749,1050.72,518.282,531.077,809.67,2751.65,811.821,832.722,613.096,1.813353931
1979.4196,1717.67,507.385,538.191,499.194,835.752,504.616,578.608,525.997,596.191,1050.29,518.511,530.531,810.06,2754.6,812.43,834.318,613.566,0.767112135
1980.4196,1722.1,507.007,537.637,498.968,836.961,503.838,578.801,526.668,595.923,1049.76,518.844,529.727,810.745,2761.07,814.039,835.531,613.228,0.90502464
1981.4196,1724.31,507.068,536.804,498.94,837.309,503.184,578.621,526.936,596.478,1048.98,519.073,529.529,812.081,2764.36,815.237,836.076,612.282,0.111735654
1982.4196,1721.26,507.98,536.048,499.346,836.36,503.133,578.09,526.404,597.925,1048,519.036,530.405,814.042,2760.49,815.065,835.812,611.594,1.031896001
1983.4196,1716.54,508.958,535.67,499.768,835.069,503.374,577.62,525.6,599.138,1047.53,518.719,531.521,814.98,2754.57,814.125,834.966,611.601,1.232708653
1984.4196,1715,508.997,535.924,499.68,834.64,503.43,577.67,525.24,598.999,1048.31,518.157,531.885,813.071,2752.87,813.267,833.83,611.85,2.297915271
1985.4196,1716.01,508.141,536.582,499.284,835.024,503.269,577.995,525.485,597.974,1049.81,517.607,531.544,809.614,2754.89,812.741,832.605,611.852,2.636510869
1986.4196,1714.86,507.22,537.054,499.332,835.23,503.193,577.825,526.074,597.317,1050.77,517.457,531.185,808.252,2755.95,812.427,831.436,611.634,0.880084908
1987.4196,1710.05,506.816,537.078,500.114,834.852,503.352,576.907,526.716,597.491,1050.53,517.833,531.122,810.47,2754.29,812.364,830.665,611.422,1.333943531
1988.4196,1707.34,506.926,537.127,500.87,834.813,503.543,576.159,527.06,597.808,1049.57,518.38,530.98,812.904,2753.47,812.883,830.981,611.277,1.969150403
1989.4196,1712.13,507.433,537.643,500.837,835.99,503.547,576.48,526.829,597.68,1048.47,518.761,530.437,812.198,2756.61,814.214,832.836,611.053,0.685784084
1990.4196,1720.38,507.953,538.142,500.211,837.641,503.357,577.502,526.301,597.403,1047.56,519.003,529.86,809.692,2761.15,815.849,835.099,610.708,0.677423579
1991.4196,1724.04,507.997,537.752,499.605,838.339,503.062,578.315,525.993,597.493,1047.09,519.252,529.836,808.736,2762.7,817.037,836.134,610.622,-0.120157678
1992.4196,1720.73,507.572,536.572,499.39,837.759,502.857,578.531,526.083,597.908,1047.06,519.386,530.31,810.16,2760.15,817.477,835.619,611.217,-0.131238447
1993.4196,1715.34,507.313,535.938,499.628,836.997,503.066,578.437,526.314,598.125,1047.2,519.001,530.556,811.566,2755.89,817.347,834.613,612.209,0.623963237
1994.4196,1712.22,507.679,536.759,500.29,836.906,503.827,578.298,526.471,597.905,1047.3,517.955,530.147,811.083,2752.11,816.907,834.001,612.818,0.605733202
1995.4196,1711.63,508.274,537.956,501.062,837.047,504.501,578.139,526.61,597.764,1047.43,516.969,529.703,809.717,2749.83,816.61,833.918,612.713,0.586984427
1996.4196,1712.83,508.526,538.072,501.578,836.71,504.334,577.935,526.845,598.228,1047.7,516.849,529.959,809.084,2749.7,816.876,834.32,612.497,2.127439997
1997.4196,1714.54,508.359,537.195,501.636,835.909,503.584,577.867,527.104,598.929,1047.97,517.495,530.693,809.463,2750.16,817.356,834.791,612.729,0.450914878
1998.4196,1715.15,508.068,536.578,501.167,835.198,503.27,578.263,527.178,599.063,1047.95,518.255,531.102,810.128,2748.35,817.235,834.692,612.928,2.002343028
1999.4196,1714.27,507.906,536.929,500.305,835.052,503.878,579.194,526.938,598.443,1047.64,518.682,530.827,810.503,2744.01,816.35,833.959,612.226,1.5732374
2000.4196,1714.21,508.006,537.731,499.62,835.756,504.704,580.171,526.43,597.765,1047.54,518.71,530.301,810.397,2741.52,815.697,833.544,610.814,0.563570922
2001.4196,1717.02,508.434,538.365,499.629,837.372,504.994,580.697,525.76,597.649,1048.09,518.355,529.97,809.738,2744.51,816.119,834.216,610.131,1.276991628
2002.4196,1720.46,508.895,538.637,500.079,838.619,504.754,580.746,525.272,598.074,1049.17,517.873,529.898,808.976,2749.98,816.939,835.163,611.056,1.119971077
2003.4196,1720.54,508.947,538.54,500.393,837.694,504.309,580.495,525.4,598.83,1050.44,517.588,530.013,808.767,2752.79,817.001,835.076,612.24,0.52548007
2004.4196,1717.04,508.455,538.156,500.267,834.894,503.856,580.136,526.031,599.432,1051.36,517.543,530.204,809.306,2751.92,816.121,833.977,612,0.577180182
2005.4196,1714.42,507.668,537.677,499.734,833.118,503.428,579.872,526.373,599.176,1051.23,517.487,530.316,810.209,2750.49,815.105,833.232,610.637,0.91432234
2006.4196,1715.85,506.89,537.273,498.958,834.417,503.075,579.874,525.892,597.963,1049.77,517.3,530.26,811.045,2750.77,814.665,833.639,609.803,1.153906418
2007.4196,1718.53,506.549,537,498.511,837.069,502.952,580.181,525.164,597.154,1048.05,517.289,530.147,811.326,2751.98,815.106,834.117,610.338,1.040850918
2008.4196,1718.6,507.049,536.889,498.979,838.614,503.209,580.773,524.968,598.055,1047.3,517.77,530.109,810.621,2752.81,816.566,833.423,611.47,1.55653976
2009.4196,1716.61,508.126,536.991,499.891,838.469,503.645,581.233,525.282,599.81,1047.64,518.387,530.11,809.455,2752.55,818.301,832.214,612.323,0.476545023
2010.4196,1716.25,509.035,537.365,500.025,837.393,503.801,580.869,525.518,600.575,1048.57,518.398,530.017,809.027,2750.88,819.063,832.235,612.529,2.036142575
2011.4196,1719.15,509.328,537.953,498.986,836.182,503.529,579.663,525.449,599.885,1049.61,517.638,529.856,809.846,2748.78,818.407,833.954,611.937,1.537141701
2012.4196,1722.71,509.174,538.451,498.091,835.654,503.307,578.964,525.602,599.127,1050.4,516.907,529.914,810.987,2749.41,817.215,835.722,611.004,1.051018815
2013.4196,1724.24,508.812,538.571,498.593,836.386,503.582,579.966,526.462,599.391,1050.64,516.907,530.391,811.494,2754.81,816.406,836.06,610.852,-0.689299948
2014.4196,1724.02,508.446,538.317,500.008,837.375,504.107,581.754,527.653,600.019,1050.49,517.417,530.935,811.326,2760.17,816.427,835.382,612.022,-0.754252608
2015.4196,1723.49,508.259,537.816,501.178,837.041,504.37,582.615,528.466,599.974,1050.25,517.933,531.036,810.803,2758.89,817.54,834.682,613.061,0.876720393
2016.4196,1723.1,508.179,537.288,501.528,835.283,504.219,582.022,528.601,599.174,1050.02,518.253,530.657,810.172,2752.04,819.287,834.401,612.331,0.365446418
2017.4196,1722.24,507.842,537.064,501.148,833.692,503.921,580.803,528.217,598.27,1049.78,518.462,530.199,809.596,2747.91,820.535,834.462,610.617,3.126690328
2018.4196,1720.69,507.107,537.296,500.284,833.516,503.713,579.739,527.503,597.685,1049.52,518.593,529.973,809.24,2751.16,820.598,834.737,610.201,0.464964776
2019.4196,1719.76,506.64,537.526,499.576,834.543,503.663,579.201,526.654,597.309,1049.46,518.512,530.012,809.295,2756.15,820.07,835.017,611.86,0.723217465
2020.4196,1720.92,507.172,537.23,499.669,836.237,503.791,579.44,525.87,597,1049.73,518.099,530.296,809.91,2756.38,819.704,835.122,613.699,2.37601643
2021.4196,1723.55,508.251,536.66,500.303,837.842,503.949,580.317,525.408,596.861,1049.89,517.578,530.764,810.73,2753.28,819.774,835.239,613.957,-0.261327091
2022.4196,1725.69,508.673,536.56,500.645,838.463,503.884,581.437,525.553,597.093,1049.17,517.351,531.33,811.072,2752.36,820.301,835.739,613.093,1.08960578
2023.4196,1726.16,507.987,537.203,500.336,837.763,503.594,582.423,526.246,597.654,1047.74,517.563,531.777,810.603,2755.36,821.176,836.417,612.284,0.210129613
2024.4196,1725.24,507.123,537.994,499.904,836.409,503.533,582.926,526.793,598.206,1047.17,517.985,531.705,809.625,2758.38,822.096,836.224,611.955,0.855497469
2025.4196,1723.51,506.97,538.369,499.845,835.18,504.054,582.706,526.632,598.476,1048.52,518.389,530.92,808.533,2758.38,822.773,834.572,611.79,-0.450369879
2026.4196,1722.74,507.375,538.426,499.984,834.898,504.661,582.097,526.28,598.482,1050.2,518.709,530.24,807.865,2757.87,823.041,833.213,611.641,0.358835458
2027.4196,1724.94,507.829,538.48,499.926,836.338,504.599,581.617,526.592,598.323,1050.03,518.921,530.672,808.177,2760.66,822.786,834.387,611.914,-0.671965901
2028.4196,1729.52,508.019,538.545,499.605,838.807,503.907,581.45,527.471,598.318,1048.57,519.047,531.78,809.227,2765.98,822.14,837.579,613.007,-0.117743962
2029.4196,1733.28,507.832,538.327,499.286,840.151,503.42,581.439,527.86,598.935,1048.54,519.143,531.949,809.973,2769.34,821.443,840.028,614.341,-0.094667147
2030.4196,1734.09,507.332,537.763,499.172,839.208,503.649,581.481,527.201,600.087,1051.08,519.181,530.503,809.823,2768.51,821.017,840.128,614.819,-0.883134416
2031.4196,1733.26,507.07,537.487,499.259,837.866,504.07,581.66,526.479,600.655,1053.41,518.922,529.012,809.572,2766.78,821.138,839.08,614.217,3.638997926
2032.4196,1732.59,507.594,538.129,499.496,838.301,504.05,582.072,526.797,599.751,1052.82,518.195,529.07,810.122,2767.6,821.982,838.323,613.631,-2.088593422
2033.4196,1732.59,508.57,539.081,499.761,840.284,503.687,582.571,527.75,598.469,1050.83,517.503,530.134,811.008,2769.82,823.042,838.133,613.958,0.930938375
2034.4196,1733.09,509.183,539.067,499.897,842.264,503.472,582.881,528.112,598.538,1050.76,517.632,530.737,811.033,2770.35,823.526,838.271,614.676,1.163444876
2035.4196,1733.93,509.085,537.857,499.802,843.127,503.591,582.904,527.468,599.959,1053.22,518.585,530.459,809.967,2768.96,823.376,838.655,614.906,1.1978359
2036.4196,1735.07,508.647,536.831,499.46,842.451,503.747,582.816,526.652,600.972,1055.41,519.387,530.189,809.077,2769.06,823.452,839.404,614.511,1.827473483
2037.4196,1736.37,508.248,537.107,498.928,840.229,503.69,582.796,526.412,600.465,1055.16,519.332,530.579,809.432,2772.75,824.245,840.444,613.975,0.168572825
2038.4196,1737.43,508.025,537.988,498.56,838.106,503.569,582.936,526.619,599.44,1053.49,518.908,531.112,810.624,2776.64,824.691,840.949,613.652,1.616488374
2039.4196,1737.77,508.028,538.317,498.763,838.057,503.629,583.29,526.895,599.145,1052.02,518.819,531.077,811.828,2776.48,823.513,840.061,613.557,0.035653504
2040.4196,1737.54,508.008,537.999,499.363,839.66,503.823,583.709,526.969,599.561,1051.42,519.068,530.676,812.419,2773.18,821.16,838.639,613.659,2.285010657
2041.4196,1737.38,507.463,537.828,499.7,840.483,503.856,583.871,526.655,599.972,1051.63,519.177,530.724,811.936,2771.14,819.26,838.706,613.942,1.055462833
2042.4196,1737.92,506.366,538.191,499.458,839.323,503.6,583.652,526.004,599.996,1052.48,518.899,531.476,810.481,2772.52,818.847,840.905,614.396,1.270996826
2043.4196,1739.61,505.811,538.462,499.142,837.972,503.336,583.395,525.613,599.763,1053.46,518.432,532.103,809.453,2775.11,819.803,843.252,614.886,0.313100783
2044.4196,1742.71,506.803,538.027,499.277,838.318,503.362,583.46,526.023,599.444,1054.12,518.019,531.851,810.165,2776.7,821.756,843.847,615.126,-0.059993274
2045.4196,1745.92,508.514,537.434,499.645,839.788,503.675,583.835,526.795,599.184,1054.44,517.861,531.087,811.954,2777.88,823.603,842.945,614.919,-0.318602094
2046.4196,1747.33,509.33,537.717,499.711,840.746,504.141,584.341,527.07,599.112,1054.51,518.131,530.554,813.295,2780.12,824.043,841.562,614.436,0.641900359
2047.4196,1746.63,508.824,538.839,499.345,840.673,504.54,584.794,526.693,599.21,1054.31,518.618,530.481,813.611,2782.49,823.211,840.373,613.925,0.122239062
2048.4197,1745.54,508.042,539.433,498.926,840.437,504.552,585.001,526.373,599.331,1053.64,518.723,530.571,813.496,2781.63,822.697,839.711,613.554,1.806816601
2049.4197,1745.39,507.836,538.606,498.797,840.705,504.019,584.888,526.619,599.404,1052.6,518.156,530.569,813.452,2776.16,823.355,839.706,613.437,0.197924735
2050.4197,1745.84,508.035,537.447,499.06,841.118,503.386,584.811,527.009,599.525,1052.1,517.561,530.394,813.383,2770.72,823.781,839.954,613.635,0.222573583
2051.4197,1746.19,508.256,537.367,499.736,841.134,503.195,585.18,526.979,599.795,1053,517.648,530.027,813.08,2770.31,822.472,840.014,614.119,0.269366161
2052.4197,1746.23,508.321,538.218,500.506,840.773,503.499,585.893,526.749,600.19,1054.5,518.255,529.702,812.574,2773.61,820.729,839.95,614.808,0.0132379
2053.4197,1746.07,508.194,538.83,500.827,840.43,504.028,586.512,527.049,600.622,1054.94,518.752,529.783,812.054,2775.94,821.308,840.093,615.41,2.042650832
2054.4197,1745.96,507.931,538.594,500.458,840.498,504.541,586.776,527.967,600.877,1053.89,518.871,530.326,811.709,2775.21,824.371,840.497,615.578,0.55784294
2055.4197,1746.4,507.754,537.944,499.71,841.351,504.86,586.763,528.406,600.59,1052.77,518.874,530.925,811.721,2773.18,826.253,840.809,615.389,0.236323449
2056.4197,1747.81,507.849,537.388,498.941,843.108,504.858,586.606,527.47,599.701,1052.77,519.003,531.231,812.13,2771.83,824.207,840.793,615.33,1.283118104
2057.4197,1749.98,508.117,537.206,498.469,844.488,504.663,586.571,526.045,599.229,1053.57,519.223,531.276,812.198,2772.76,820.764,840.87,615.669,-0.058751474
2058.4197,1752.51,508.368,537.586,498.58,843.835,504.482,586.943,525.566,600.26,1054.41,519.425,531.189,810.995,2777.27,819.653,841.586,616.027,1.280955887
2059.4197,1754.61,508.543,538.355,499.167,841.575,504.413,587.585,526.207,601.994,1054.88,519.51,531.035,809.111,2783.75,821.178,842.739,615.988,1.299383906
2060.4197,1755.12,508.714,539.001,499.75,840.125,504.448,587.951,526.944,602.46,1054.8,519.39,530.825,808.585,2788.33,822.986,843.545,615.735,0.517864338
2061.4197,1753.49,508.876,539.154,500.012,840.869,504.606,587.669,527.073,601.018,1054.19,519.098,530.621,810.417,2788.66,823.469,843.601,615.755,1.374403255
2062.4197,1750.7,508.821,538.869,500.103,842.243,504.988,586.868,526.864,599.338,1053.47,518.931,530.599,812.71,2785.64,822.761,843.346,616.245,0.321183107
2063.4197,1748.11,508.371,538.295,500.221,842.461,505.659,585.798,526.721,598.97,1053.08,519.12,530.878,813.379,2780.85,821.346,843.27,616.999,0.062397368
2064.4197,1747.99,507.875,537.803,500.302,841.906,506.247,585.022,526.809,599.7,1053.18,519.276,531.124,812.749,2777.42,820.542,843.503,617.707,0.45122527
2065.4197,1752.95,507.933,537.863,500.157,842.011,506.174,585.239,527.174,600.762,1053.77,518.791,530.845,812.317,2778.93,821.927,844.025,617.777,0.658061328
2066.4197,1761.27,508.552,538.427,499.796,843.055,505.332,586.412,527.666,601.541,1054.7,517.839,530.207,812.5,2785.07,825.017,844.65,616.628,1.276603604
2067.4197,1765.37,508.937,538.749,499.498,843.751,504.24,587.507,527.874,601.554,1055.57,517.454,530.098,812.241,2791.24,827.067,845.012,614.841,2.262655186
2068.4197,1760.29,508.546,538.337,499.432,843.144,503.39,587.746,527.532,600.693,1056.22,518.215,530.962,810.885,2794.06,826.313,844.896,613.837,-0.770990164
2069.4197,1752.88,508.032,537.87,499.25,842.004,502.999,587.612,527.009,599.747,1057.19,519.175,531.773,809.719,2794.54,824.347,844.577,614.272,0.434947047
2070.4197,1752.13,508.259,538.238,498.549,841.461,503.193,587.829,526.794,599.527,1059.03,519.234,531.393,810.353,2794.45,823.205,844.422,615.263,1.192472887
2071.4197,1757.75,509.004,539.366,497.789,841.93,503.806,588.288,526.976,600.004,1061.05,518.658,530.323,812.393,2794.87,822.969,844.772,615.885,1.787389027
2072.4197,1762.94,509.291,540.508,498.026,843.319,504.471,588.298,527.358,600.764,1061.88,518.479,529.984,814.048,2796.44,822.628,845.939,616.038,1.861648591
2073.4197,1764.07,508.727,541.08,499.468,845.13,504.936,587.708,527.751,601.406,1060.9,518.974,530.79,814.368,2798.43,821.96,847.433,615.921,-0.206968715
2074.4197,1763.74,508.046,540.837,500.696,846.123,505.175,587.409,527.99,601.553,1058.59,519.256,531.612,814.039,2797.97,821.975,847.541,615.797,0.725418154
2075.4197,1764.59,507.956,539.727,500.485,845.389,505.185,588.145,527.968,601.075,1055.81,518.648,531.508,813.781,2793.42,823.402,845.256,615.99,3.765890433
2076.4197,1765.81,508.307,538.564,499.717,844.365,504.954,589.189,527.895,600.698,1054.58,517.834,530.929,813.475,2789.31,825.296,843.131,616.567,1.872410091
2077.4197,1765.48,508.653,538.409,499.933,845.189,504.475,589.357,528.073,601.237,1057,517.805,530.669,812.737,2791.39,826.308,844.432,616.87,2.467828246
2078.4197,1763.72,508.727,539.197,501.1,847.452,503.93,588.612,528.371,602.383,1061.28,518.505,530.873,811.733,2798.28,826.029,848.203,616.261,0.787127381
